,id,text,Text_Only_Informative
502,1049713505807593472,metoo weareallharassed embolden new generation of french women httpstcoamgvxytdaa,1
503,1049757699636948993,safe in an uber uberrape is real timesup metoo,1
504,1049615458368798720,third of girls harassed in school uniform we agree with tanyabarronplan planuk this disgraceful behaviour needs to be called out and stopped 🚫 safercities change school empoweredwomen girlpower metoo timesup speakup httpstcoshqvlupqxw,1
505,1049632881956524033,marczakrob hgoddie tricklessons rosemcgowan which one is right robert rose is talking about metoo as the sunday times reconfirms what ‘ branch ’ she is talking about matters not metoo is metoo wherever you may be,1
506,1049620951225241600,since there seems to be some confusion these days about what misogyny is believewomen metoo timesup patriarchy theworldwelivein,1
507,1049647126928613382,quarter zip leopard print teddy sweatshirt fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl gorgeous photoshoot popupshop big…,1
508,1049679921147129856,metoo throws open bollywood floodgates httpstcozoorvfqzat,1
509,1049692699106906112,feminist writer and comedian kate smurthwaite responded to those concerns saying it is statistically more likely to be struck by lightning than be victimised by the me too campaign metoo at the filia conference as is,1
510,1049761000445087745,imnotrunning nationaltheatre fantastic opening scene but then completely failed to takeoff siân brooke was unconvincing in the lead role and the writing did not ring true in terms of westminster the labour party politics the nhs or metoo httpstcoigabfnvgov,1
511,1049683707462909953,india ’ s minister accused in growing metoo storm indias belated metoo movement snowballed tuesday after several female journalists accused a minister in narendra modis government of sexual harassment and a producer alleged she was raped by a veteran…,1
512,1049649388434452482,quarter zip leopard print teddy sweatshirt fashion trends of autumnwinter in the age a metoo and the selfcontained woman its all about animal print from leopard to ocelot zebra to tiger wild stripes and spots dominate the lookl gorgeous photoshoot popupshop big…,1
513,1049921246031503360,metoo movement gaining momentum is good sign aishwaryaraibachchan meetooindia,1
514,1049700643508649984,sjgrunewald aerynevenstar now he looks more attractive i like him he ’ s handsome and respectable he ’ s a cat 🐈 daddy thatwasmymom ibelievesurvivors himtoo metoo,1
515,1049745570808692737,in metoo⁠ ⁠era i don ’ t know many women who don ’ t have their own often horror story so when i see an ad for askforangela by the metpoliceuk in a london bar they deserve some credit for the proactive effort a good simple model w potential to help avoid worse scenarios,1
516,1049919690242449409,metoo movement got no chill😬😂 httpstconctgkqslyh,1
517,1049607098953289728,really strong performance and content in speech of first time speaker at snpconference who i think is called morgan ritchie considered wide ranging and passionate speech on consent education in schools great stuff metoo httpstcoozwjevxbzw,1
518,1049637636535595008,hope hicks heidi heitkamp bollywood metoo broadsheet october fortune httpstcothkgjpuaad,1
519,1049781261273841665,wow this old dick cavett autobiography has its share of metoo moments,1
520,1049373872653516803,‘ believe all women ’ the problem with hashtag politics the concept fits well into a hashtag and is easy and simple to chant at protests it is once again a simple solution to a complex problem metoo believeallwomen timesup feminism mondayblogs httpstcovzmahvzrco,1
521,1049563478967705600,eldertine nevillesouthall i feel the same when posting about the peado appeasing labour party metoo who is protecting our girls exlabourvoter httpstcoizdgvicheh,1
522,1049365301517799425,in the metoo era and any other era this quote about hamilton ’ s life from the theatre programme should raise eyebrows hamiltonthemusical,1
523,1049421512204152833,imammehdi is the one who ’ s face is on the moon and hajar e aswad fitted in kaaba one merciful glance of imammehdi goharshahi settles god ’ s name in heart to connect with god aloknath googleplus metoo google gujaratexodus,1
524,1049585481653133312,on air soon w patkennynt to discuss aftermath of kavanaughconfirmation including effects on nov elections and beyond disappearance of saudi journalist jamal khashoggi pknt metoo kavanaugh,1
525,1049464261867700225,chazortizz calling a person rapist without evidence is a white supremacist trait racoon gif is retracted we both know their is white supremacist lurking behind that black profile pic with your selective outrage going by your logic a rapid has just been made a supreme court judge metoo httpstcowuztwetvbp,1
526,1049287793241980929,my nutrition recommendations for our metoo movement a full grilled breakfast scottish style per week includes blackpudding we need the iron amp protein to keep our energy levels good keep strong by gradual progressive moderate weighttraining moderate water hydration httpstcoxtrdpjomeo,1
527,1049291593981689857,rose mcgowan denies calling metoo movement a lie in magazine interview httpstcomqhojihnsc,1
528,1049395259812315136,trumpwatch day mcconnell doubles down on gop v womens mob … … trump metoo,1
529,1049590091193208833,amas realamberheard and the award goes to me😲 for being a manipulative two faced piece of 💩 dont forget to believesurvivors believewomen even though im an abuser metoo believe my tales cause im a woman i also believeingenderequality cause ill happily hit both men and women yay me,1
530,1049560149839376385,difficult to be a woman in india soha ali khan metoo metooindia tanushreedutta nanapatekar,1
531,1049288264002277378,yesterday was good for my soul and made me excited to be in this industry when so many important changes are taking place thank you itaob for sharing your work intimacyonsetguidelines intimacyonset metoo,1
532,1049441678388539392,lets be heard metoo sisterhood ✊🏻✊🏼✊🏽✊🏾✊🏿,1
533,1049473797235982337,metoo firestorm consumes bollywood and indian media bbc news httpstcogesjtiaaov,1
534,1049396515129544704,that video of the woman pouring bleach on manspreaders is probably fake undermining the metoo movement by attaching it to an act of extremism which serves as bait for antifeminists and the politicalcorrectnessgonemad brigade,1
535,1049410016980201473,letahong tonight at kingscollegelon talking about her new book on chinese feminism as the biggest social movement in china since interesting insights about the chinese state confucian values today and metoo ycwglobal,1
