hashtags,id,possibly_sensitive,text
MeToo FollowUs BollywoodNews Gossips BollywoodGaliyara AdhyayanSuman MeTtoo Bollywood Celebs NewsGossips,1051817707073495040,False,"I was Shunned And Criticized On National Television Says Adhyayan Suman On #MeToo ☛☛ https://t.co/gBNoQN411P

#FollowUs for Latest #BollywoodNews and #Gossips @bolly_galiyara #BollywoodGaliyara
#AdhyayanSuman #MeTtoo #Bollywood #Celebs #NewsGossips https://t.co/Mxijq4dXG1"
MeToo,1051774710868926464,False,MJ Akbar: India minister threatens to sue over #MeToo allegations https://t.co/koqfLBf5Jo https://t.co/oJo2oNpChr
MeToo,1051806470004776960,False,I have also been harassed 25 years ago and I am still angry about it: Saif Ali Khan on #MeToo https://t.co/IJp12wbxIP
MeToo stopstilheden,1051805157103669248,False,"""When women started telling their #MeToo stories they were transformed from considering themselves victims to people with real agency"" Lærke Reddersen on #stopstilheden https://t.co/uPfZ3BrF4j"
MeToo,1051719345867378689,False,"Zimbabwe needs #MeToo moment, says acclaimed author https://t.co/mFgsuUAhhz https://t.co/7iKAc2couz"
MeToo Trump BrettKavanaugh women midterms WashingtonDC,1052188691748151297,False,"‘The Gender Dividend’. In the era of #MeToo, #Trump and #BrettKavanaugh, a record number of #women are running in next month’s #midterms in the U.S. @australian_in_paris and The 51 Percent team heads to #WashingtonDC and asks how will the controversy… https://t.co/nmniwkFODX https://t.co/SjjH9HMrEy"
MeToo truth justice,1052086399875338242,False,"#MeToo No-one can silence a free soul, and scare an emancipated mind. #truth #justice https://t.co/ovE4IPq47x"
MeToo MeTooControversy MeTooIndia,1051809795328499712,False,I foresee a day when this guy will face the #MeToo heat for doubt 😜 #MeTooControversy #MeTooIndia https://t.co/UaT7xADRqY
MeToo,1051811003652919296,False,"From our Home Page: A complete roundup of the #MeToo movement in India.

Read: https://t.co/InguoGTrci https://t.co/1owUMicgSZ"
MeToo,1051811201762684928,False,"Coming up at 7:30 PM | After calling allegations of sexual harassment false, Union Min @mjakbar goes on to sue @priyaramani, 1st journalist to level charges against him. At least 10 other women journalists have accused him of sexual harassment &amp; he has denied the charges #MeToo https://t.co/kCkYAjosPt"
Metoo,1051809237658087425,False,"With due respect to #Metoo 
Courtesy - Whatsapp 😊 https://t.co/lhQLJok9Uj"
MeToo symposium performanceart workworkwork,1051797921157525504,False,What one chooses to do in the autumn holiday🙄 #MeToo #symposium #performanceart #workworkwork https://t.co/21YAW494tB
MeToo,1051792956640907264,False,"One year of #MeToo -- Revisit the timeline of events here:

https://t.co/hawBMZEUsu https://t.co/WReIokkntR"
TimesUp MeToo Vogue,1051763826364960770,False,It’s very simple when you think about it 😌 #TimesUp #MeToo @voguemagazine #Vogue https://t.co/3OMWopZLuk
ShilpaShinde Metoo metooindia,1051810647275687938,False,What's your take on #ShilpaShinde's statement? #Metoo #metooindia https://t.co/eGEb6HonoU
metoo MeTooLiberia,1051895332282470400,False,This is why women prefer not to report rape and sexual assault. #metoo  #MeTooLiberia https://t.co/d6ouIa4qGs
victims MeTooEP victims MeTooEP MeToo ShareYourStory,1052121319096102912,False,A group of European Parliament (EP) employees has launched website featuring testimonies of #victims in attempt to root out abuse at the highest echelons of European politics.#MeTooEP is the voice of #victims of sexism in the european parliament.  #MeTooEP #MeToo #ShareYourStory https://t.co/sa6wvMVn5o
metoo,1052083030653718528,False,Let’s be respectful and not disregard it as a common expression. #metoo is not a slang &amp; everyone needs to understand the facts before even talking about it. https://t.co/GBEMHnhQyL
MeToo,1051879414290673667,False,#MeToo campaign https://t.co/EupVGGPQKM
NorthsideToday metoo,1051750108025491457,False,"On #NorthsideToday from 11am - Noeline Blackwell CEO of the @DublinRCC discusses the increased reporting of sexual assaults, the proposed new legislation for rape victims going to court, has the #metoo movement increased reporting, where are the new divisional protective units ? https://t.co/kr2WfjKcRM"
FIGO2018 women MeToo genderequity,1052174118483910662,False,"Did you know 84% of unplanned pregnancies are caused by unmet need for contraceptives? #FIGO2018. We @world_midwives play a key role, especially close to where #women live, to support them to take control of their bodies #MeToo @SheDecidesGFI #genderequity their lives &amp; futures! https://t.co/zdolWs9aIh"
Pasanga School clg MeToo,1051806523825897473,False,"Chaiii now a days #Pasanga nimmathiya #School or #clg poga mudiyarathulla 😑😑

#MeToo https://t.co/dpZvTd5uhV"
MeToo,1051811838034366464,False,Indian Minister threatens to sue over #MeToo allegations - https://t.co/Fo79d0Tzhp https://t.co/bJnNRAyXRv
MeToo,1051791647325863937,False,MJ Akbar: India minister sues #MeToo accuser https://t.co/NXYdAagRgn https://t.co/c7qAAzHn2V
theatre theater actresses drama MeToo,1051871087842258945,False,"A staggering 40 NEW Characters created for Stage Actresses - in 12 NEW One Act Plays - in New Theatre book ""Twelve Stories From Aevinom""- (now available Amazon) - by Off Broadway staged Irish playwright  https://t.co/rll2fR1aNS #theatre #theater 'actress #actresses #drama #MeToo https://t.co/4CkaqrrKoA"
BelieveSurvivors BelieveAllWomen MeToo MeTooDebate feminismiscancer ChristineBlasleyFord,1051988681165336577,False,Hmm.. not bad for a B class actor! 😂 #BelieveSurvivors #BelieveAllWomen fuck #MeToo #MeTooDebate #feminismiscancer #ChristineBlasleyFord https://t.co/IfYxIqXn17
MeToo,1052208854077968384,False,Did you see #MeToo activist @Alyssa_Milano's emotional video to her daughter? She hadn't intended to make it public but changed her mind. https://t.co/DT0REodr4a https://t.co/MBHLnwdZMR
MJAkbar MeToo TimesUp MeTooIndia MeTooVsAkbar KateSharma VinodDua,1051806973572894721,False,"#MJAkbar was never so popular for his work in journalism than he's today due to #MeToo movement. Trending at #5 on @GoogleTrends . Definitely, India is changing and #TimesUp #MeTooIndia #MeTooVsAkbar . #KateSharma and #VinodDua are also in 10 top trending. https://t.co/LeA35MmSSM"
erm victimblaming metoo allwomen wtf,1051887472135872517,False,I got this lovely tweet today. I'm not sure what he's suggesting. Compulsory chastity belts perhaps might help combat the problem. #erm #victimblaming #metoo #allwomen #wtf https://t.co/qeGCbUkFjC
metoo,1052189998869557248,False,"This Saturday at Ex-Girlfriend the launch of Better Times; a platform giving a positive voice &amp; vernacular to respectful, body-positive, consent-filled sexual experiences for women in response to #metoo. Readings by,among others, Issue 15's @charliewuehrer https://t.co/mZdmW85xV3 https://t.co/NPDRgXSnC8"
MeToo Trump Kavanaugh women midterms WashingtonDC,1052258080145199104,False,"In the era of #MeToo⁠ ⁠⁠ ⁠, #Trump and #Kavanaugh, a record number of #women are now running in the US #midterms. @AnnetteF24 @_51percent heads to #WashingtonDC &amp; asks what will be their chances. Watch @france24_en this Friday 1540GMT (4:40pm Paris, 10:30am Washington). 🇺🇸💪 https://t.co/7VstqKoeES"
MeToo Trump Kavanaugh women midterms WashingtonDC,1052257280970780672,False,"In the era of #MeToo⁠ ⁠⁠ ⁠, #Trump and #Kavanaugh, a record number of #women are now running in the US #midterms. @AnnetteF24 @_51percent heads to #WashingtonDC &amp; asks what will be their chances. Watch @france24_en this Friday 1540GMT (4:40pm Paris, 10:30am Washington). 🇺🇸💪 https://t.co/NAeyMpU8TS"
MeToo,1051811286252699648,False,"Sushmita Sen On #MeToo: We’ve To Listen, Believe &amp; Let Justice Prevail! https://t.co/rKAQQzWwNZ https://t.co/T7R3zghxak"
MeToo,1052171305263468544,False,Recommending : A Gentleman's Guide to the #MeToo Era – https://t.co/K94INkAqVX https://t.co/guUGvO6mg7
MeToo,1051987513760538624,False,"This picture should be in a museum, it’s Greek art.
Do you agree?? 
#MeToo https://t.co/hlpw40297p"
MeToo,1051825487620829184,False,"Now a keynote by @tiinaros: ""It happened to #MeToo - or, what's to be done?"" https://t.co/S6g2EbzKhE"
MeToo,1051852589778825216,False,"@phumzileunwomen @UN_Women @LinkedIn No
#MeToo 
At#
BBC empire https://t.co/6ToUQV4XHj"
Prayagraj MeToo,1052128420455432192,False,"Top story: @satishacharya: 'Akbar's legacy! @sifydotcom cartoon #Prayagraj #MeToo ' https://t.co/WoYYFUFBzN, see more https://t.co/Jor5ZD8nKG"
MeToo,1051595578927403010,False,"I woke up to fire and thunder inside my soul. The elements clashing, a sign of energy, I survived.

Guess what? I’m still alive. 
And now, I’m coming for you.
For #MeToo. https://t.co/pn84V9YCy3"
MeToo ChurchToo,1052183674823868416,False,"Join us at Rubicon 2018 to hear from the @ywca_ireland's Young Women's Engagement &amp; Development Officer, Ally McGeever, who has been pioneering &amp; facilitating conversations about the #MeToo &amp; #ChurchToo movements here in Dublin! Tickets at https://t.co/hxkJma85pT https://t.co/KsmGQFlfQO"
Metoo BetiBachaoBetiPadhao,1051806589173153792,False,When the entire #Metoo campaign gets hijacked to fuel political agendas! Shame on @INCIndia ! You guys disgust me and how! You are actually using women's trauma &amp; horror for gaining political mileage! @rahulkanwal hw can you even drag #BetiBachaoBetiPadhao into this? https://t.co/1CDyjJ0iuk
MeToo,1052171831711604737,False,"New post (Actress who helped trigger India's #MeToo movement 'inspired by God' By Reuters) has been published on Get the latest financial news. Free real time quotes, 25 Trading Tools, Technical analysis, and much more. - 
                 ©  ... - https://t.co/rmtX0r0yNR https://t.co/VHVTq3QdKj"
MeToo,1051596318307700737,False,"For my sisters and brothers who didn’t survive; the fight is what’s keeping me alive.

#MeToo https://t.co/Zzcr6zKcvj"
metoo,1052055494469308416,False,Indian Minister MJ Akbar wants to silence @priyaramani for calling out his sexual harassment and predatory behavior by slapping a defamation case against her with a team of 97 lawyers?! Defamation laws are constantly used to enable perpetrators. This has to stop. #metoo https://t.co/ZCpkucg9vC
MeToo Trump Kavanaugh women midterms WashingtonDC,1052259473740435456,False,"In the era of #MeToo⁠, #Trump and #Kavanaugh, a record number of #women are now running in the US #midterms. The @_51percent show heads to #WashingtonDC &amp; asks what will be their chances. Watch @france24_en this Friday (4:40pm Paris, 10:30am Washington). 🇺🇸💪 https://t.co/aIpM6YiCER"
MeToo,1051810687159336960,False,"6/n  Also, the 2 lawyers organising the pro bono list are barely out of law school (6mo - 1yr). So without experience or accountability (a disclaimer), they have advised 35-40 victims already &amp; referred them to unvetted lawyers? Yet they know the dangers the #MeToo victims face!? https://t.co/9KadtaLFqt"
MeToo,1051806345618427905,False,"One More case of #MeToo
It's really disheartening that even things are now coming in a line to discuss their hatred towards unethical political policies and bifurcated Agendas https://t.co/WgOiJAUQEh"
judithbutler MeToo queermovement masculinity gendertroubles,1051862278860083200,False,Live from @cccb @FAQSTV3 #judithbutler #MeToo #queermovement #masculinity #gendertroubles https://t.co/IbW17LnFQC
Hindus metoo,1051811085211250688,False,"Now pseudo feminists n liberals got a new job of bashing worshipping of women goddesses by #Hindus.

So apparently, instead of treating women like d goddesses, we should stop respecting goddesses becz pple don't know how 2 treat women around them? 
Bizarre n illogical😡
#metoo https://t.co/juIRRVXAUk"
Pasanga School clg MeToo,1051808043606802432,False,"Chaiii now a days #Pasanga nimmathiya #School or #clg poga mudiyarathulla 😑😑

#MeToo https://t.co/casfUnzThI"
MeToo,1052146247132438529,False,"I'm happy to attend the #MeToo Conversations on Thursday 18th, hosted by @firstpost at the Habitat in Khar, Mumbai https://t.co/ILELwOYbwv"
BelieveSurviviors BelieveAllWomen BelieveWomen Hypocrites MeTooLiars Metoo,1051811848759255040,False,"@BillClinton @CGIU @UChicago Your wife thinks that ALL woman should be believed 
..
I would be really worried Bill!

Heard Bill Cosby is looking for a roommate!

God bless you!

#BelieveSurviviors #BelieveAllWomen #BelieveWomen #Hypocrites #MeTooLiars #Metoo https://t.co/iWYRevwwcx"
MeToo,1052184392767078403,False,Watch #MeToo activist @Alyssa_Milano's emotional video to her young daughter. https://t.co/DT0REodr4a https://t.co/JBWef3Sh71
METOO,1051859776022478850,False,"Looking forward to some great debates at Battle of Ideas Zurich 2018
@VHSZuerich @frei_denken @anneso_keller @mbinswanger @Ella_M_Whelan 
#METOO, one year on: where next for feminism? https://t.co/CdtR5waoMx"
SubhashGhai MeToo Bollywood,1051807686218649601,False,"Actor-model Kate Sharma has filed a complaint against #SubhashGhai in which she claimed the director tried to “forcibly hug and kiss her”.

https://t.co/zJmunnOJ5y

#MeToo #Bollywood https://t.co/EQVIXU07Lb"
MeToo,1051751063026618368,False,"On the 1-year birthday of the #MeToo movement, we're at a seminar examining how it has evolved in the Nordic countries. This is still just the beginning. @Kulturvaerftet https://t.co/Zi3eyjX5Qq"
MeToo,1051725884590190593,False,Sunrun CEO: Why #MeToo Hasn't Had More Impact on Silicon Valley https://t.co/VMeQKOMOiM https://t.co/0ksV9UQ6jx
MeToo workplace MeToo harrasment HR Discrimination Employment Management,1051790790278537218,False,"#MeToo: 1 in every 5 victims come forward to report the scene in the office or a #workplace-related matter.
Will Re-tweeting #MeToo be enough against workplace #harrasment? https://t.co/wGhw5vtbXG

#HR #Discrimination #Employment #Management https://t.co/pRQllrbVut"
MeToo,1052024603722231809,False,India #MeToo: Minister accused of multiple sexual harassment files for defamation https://t.co/3L44RsQziO https://t.co/SV5PyKhCtF
MeToo,1051963448437796866,False,"A year ago, Alyssa Milano started a conversation about #MeToo. These women replied. https://t.co/En2SJiszxX https://t.co/gg1JrLMeHc"
MeToo,1051923942708076545,False,.@Alyssa_Milano stuns at star-studded @Variety Power Of Women bash #MeToo https://t.co/oBR0l4z3s6 @DailyMailCeleb https://t.co/1h93vZGTtf
MeToo LGBTQ equality community GDWxKekstCNC,1051892091301834753,False,What communities are driving the most conversations online? There are real differences in how people are informed &amp; talk about issues @LucyCording #MeToo #LGBTQ #equality #community @KekstCNC #GDWxKekstCNC https://t.co/ybnNwFkqka
MeToo,1052161506249302016,False,"From Weinstein To Bollywood, The Economics Of #MeToo https://t.co/jtCcpj8MrB https://t.co/UtxbCJWE1L"
empowertarian empowerment EmpoweringYouth Latest news Updates iamjane catherinejanefisher MeToo lovelife Okinawa endsuffering narcissism empoweryourself LifeLessons,1072552881138610178,False,"Read the latest news updates at 👉🏼👉🏼 https://t.co/lrNsvWF1HK 
#empowertarian #empowerment #EmpoweringYouth #Latest #news #Updates #iamjane #catherinejanefisher #MeToo #lovelife #Okinawa #endsuffering #narcissism #empoweryourself #LifeLessons https://t.co/PLp5GetNTC"
MeToo Livinghistory,1051852143127392258,False,"No
#MeToo 
At
BBC empire
What ?
Another
BBC cover up ?
#Livinghistory https://t.co/nCzNUrOArD"
MeToo,1051791715198230528,False,MJ Akbar: India minister sues #MeToo accuser https://t.co/pGP85v58Dh https://t.co/ZvaUUZmIMO
MeToo,1051808681405210624,False,"Juhi Chawla SHOCKED to hear names behind #MeToo
https://t.co/cZPzWVDUMP https://t.co/jFu3l31fB5"
MeToo,1051798981427236865,False,"Panel discussion on #MeToo across the Nordic countries. So, so interesting. https://t.co/oMTOPfTcpk"
MeToo,1051886168457891840,False,"The #MeToo movement is one year old today.

@TerryReintke was one of the people awarded Time Magazine’s 'Person of the Year' Award. ""The movement has helped in the fight for gender equality"", she told DW's @hammerstein_leo. And: ""It’s time for a feminist foreign policy"". https://t.co/Qazfmhytt3"
MeToo,1051810771737415680,False,Group of 97 lawyers will fight for MJ Akbar in #MeToo case. https://t.co/owkcL3ClEf
MeToo,1052227057210540032,False,"""Hey Sheila, you did check that none of the #MeToo quotes we use are actually kind of hilarious, right?"" https://t.co/q39LLjvzW0"
